1.5753e+05,1.3637e+05,1.236e+05,93269,89703,78699,70306,65884,61271,18203,9596.4,0,34442,40713,45922,50666,55117,66417,72741,97227,99219,1.0176e+05,1.0704e+05,1.1087e+05,1.1141e+05,1.1185e+05,1.1101e+05,1.0147e+05,91921,91437,1.0319e+05
1.6567e+05,1.4817e+05,1.3836e+05,1.1471e+05,1.1175e+05,1.0224e+05,94841,90921,86885,48599,41630,34442,0,9137.9,16971,23870,30204,46464,55126,88461,90601,93190,98248,1.0223e+05,1.0286e+05,1.0533e+05,1.0616e+05,1.0006e+05,91340,92051,1.102e+05
1.6762e+05,1.5076e+05,1.4155e+05,1.1952e+05,1.1664e+05,1.0732e+05,1.0011e+05,96294,92336,54627,47775,40713,9137.9,0,9479,17670,24758,42287,51502,87099,89138,91741,96901,1.0117e+05,1.0188e+05,1.0478e+05,1.0593e+05,1.0086e+05,92605,93352,1.1208e+05
1.6923e+05,1.529e+05,1.4415e+05,1.2374e+05,1.2091e+05,1.1172e+05,1.0469e+05,1.0093e+05,96975,59612,52860,45922,16971,9479,0,9648.3,18089,37500,47378,85749,87678,90193,95417,1.0011e+05,1.0092e+05,1.0409e+05,1.0566e+05,1.0176e+05,94025,94593,1.1358e+05
1.7061e+05,1.5464e+05,1.4625e+05,1.275e+05,1.2469e+05,1.1561e+05,1.087e+05,1.0495e+05,1.01e+05,63918,57342,50666,23870,17670,9648.3,0,9771.2,32100,42795,84321,86214,88742,94173,99263,1.0019e+05,1.0364e+05,1.0566e+05,1.0274e+05,95680,96006,1.1477e+05
1.7183e+05,1.5608e+05,1.479e+05,1.3085e+05,1.2807e+05,1.191e+05,1.1225e+05,1.0851e+05,1.0455e+05,67822,61523,55117,30204,24758,18089,9771.2,0,25803,37662,82947,84782,87456,93461,98930,99932,1.0367e+05,1.0599e+05,1.0392e+05,97813,97842,1.1579e+05
1.7432e+05,1.5893e+05,1.5097e+05,1.3866e+05,1.3608e+05,1.2743e+05,1.2063e+05,1.1689e+05,1.1291e+05,78244,72381,66417,46464,42287,37500,32100,25803,0,17389,80515,82493,85808,94479,1.0219e+05,1.0329e+05,1.0665e+05,1.0876e+05,1.1006e+05,1.0648e+05,1.0586e+05,1.1849e+05
1.7506e+05,1.5971e+05,1.5181e+05,1.4212e+05,1.3973e+05,1.3131e+05,1.2463e+05,1.2097e+05,1.1715e+05,84030,78350,72741,55126,51502,47378,42795,37662,17389,0,81293,83833,87802,98038,1.0652e+05,1.0773e+05,1.1117e+05,1.1298e+05,1.1648e+05,1.1308e+05,1.1218e+05,1.2075e+05
1.9345e+05,1.8606e+05,1.8579e+05,1.6444e+05,1.606e+05,1.4845e+05,1.401e+05,1.3589e+05,1.3176e+05,1.0388e+05,1.004e+05,97227,88461,87099,85749,84321,82947,80515,81293,0,17204,32236,57296,76385,80016,91418,95613,1.0305e+05,1.1572e+05,1.2409e+05,1.5258e+05
1.9902e+05,1.9128e+05,1.9014e+05,1.6768e+05,1.6376e+05,1.5138e+05,1.4281e+05,1.3849e+05,1.3421e+05,1.0601e+05,1.0248e+05,99219,90601,89138,87678,86214,84782,82493,83833,17204,0,16889,43978,64368,68231,80890,85631,94229,1.0856e+05,1.1785e+05,1.5254e+05
