1.2693e+05,1.204e+05,1.1693e+05,1.1636e+05,1.262e+05,1.2203e+05,1.2936e+05,1.277e+05,1.2333e+05,1.1398e+05,1.1459e+05,1.3023e+05,1.2552e+05,1.152e+05,1.2122e+05,1.2082e+05,1.1995e+05,1.2288e+05,1.3113e+05,1.1133e+05,8182.1,83971,28723,76947,74134,91148,70990,50727,45781,67542,85948,79492,0,97845,1.0112e+05,1.0679e+05,1.0789e+05,1.0974e+05,63802,92766,96128,99504,22269,40478,81819,55370,89512,1.0267e+05,34815,15547,65639,89330,85306,65960,76127,55577,72552,36632,36207,71136,31395,44203,1.0059e+05,57919,84814,1.3717e+05,1.3131e+05,1.2913e+05,1.4479e+05,1.3268e+05,1.4152e+05,1.2763e+05,1.3819e+05,1.3059e+05,1.4277e+05,1.4213e+05,1.3871e+05,1.4962e+05,1.3508e+05,1.4342e+05,1.3452e+05,1.4092e+05,1.4704e+05,1.3924e+05,1.4874e+05,1.2987e+05,1.5053e+05,1.3768e+05,1.4787e+05,1.3979e+05,1.3332e+05,1.2838e+05,1.4409e+05,1.3665e+05,1.4625e+05,1.3561e+05,1.32e+05,1.455e+05,1.4035e+05,1.3613e+05
72430,56548,47297,45868,71077,61333,76631,73814,64729,39967,41470,78006,69751,42958,59013,57809,55236,63566,79365,33282,92982,27133,78971,36786,40129,14595,43563,62153,66168,47084,24005,33550,97845,0,8026.7,21343,24188,29155,50696,11318,4239,4278.2,83516,70305,30323,58237,17738,11649,74579,88204,1.3785e+05,1.5463e+05,1.5202e+05,1.3977e+05,1.4552e+05,1.2987e+05,1.4395e+05,82910,1.0925e+05,1.4186e+05,95886,74868,47455,64614,52735,71464,59245,54799,84730,62095,79409,51749,73426,57773,81498,80452,74402,91825,67194,82549,66017,78374,88181,75376,90596,56281,93025,72448,89377,76360,63466,53295,83624,70449,87005,68314,60686,85857,77360,69396
69539,52695,42876,41377,68131,57877,73785,70956,61482,35216,36803,75165,66739,38353,55371,54061,51293,60268,76498,27885,96376,32666,82769,41634,44860,21055,48206,66350,70268,51647,29773,38568,1.0112e+05,8026.7,0,14677,17797,23299,55187,18075,11605,4105.5,87189,74310,35585,62532,23949,4091.9,78480,91733,1.4086e+05,1.5723e+05,1.5462e+05,1.4249e+05,1.4837e+05,1.3306e+05,1.4664e+05,87422,1.1292e+05,1.448e+05,99976,79710,52827,69913,58374,69987,57397,52902,83322,60309,77976,49822,71982,55906,80079,79023,72962,90442,65594,81139,64368,76937,86789,73938,89226,54398,91635,70991,88000,74921,61723,51383,82215,68946,85605,66752,58864,84450,75922,67870
62734,44158,33710,32104,61247,49911,67102,64207,53962,25133,26983,68522,59753,28765,47110,45658,42629,52614,69894,16159,1.0223e+05,42110,89314,50452,53534,32162,56722,73876,77580,59981,39576,47540,1.0679e+05,21343,14677,0,3837.8,10488,63312,29680,24332,18034,93476,81382,44764,70261,34631,11163,85295,97793,1.4557e+05,1.6145e+05,1.5889e+05,1.4697e+05,1.5286e+05,1.3797e+05,1.5103e+05,94019,1.1842e+05,1.4938e+05,1.0598e+05,86643,60173,77271,65845,65659,52091,47384,79473,55161,74018,44363,67800,50509,76163,75087,68842,86645,60837,77249,59501,72960,83007,69870,85448,48926,87827,66744,84232,70892,56656,45861,78349,64522,81800,62104,53642,80621,71919,63332
61027,42061,31437,29778,59522,47926,65414,62508,52079,22514,24446,66839,58000,26308,45071,43589,40504,50701,68222,13007,1.0338e+05,44184,90602,52408,55436,34524,58563,75418,79054,61757,41696,49541,1.0789e+05,24188,17797,3837.8,0,7075,65035,32148,27055,21021,94719,82793,46798,71868,36899,14441,86642,98991,1.4642e+05,1.6224e+05,1.5969e+05,1.4781e+05,1.5367e+05,1.3886e+05,1.5186e+05,95170,1.1939e+05,1.5022e+05,1.0703e+05,87871,61461,78565,67159,64327,50471,45743,78355,53609,72851,42803,66527,48861,75017,73932,67594,85548,59391,76112,58027,71781,81907,68640,84349,47274,86729,65444,83133,69683,55133,44248,77221,63160,80696,60684,52058,79511,70728,61938
57665,37949,26930,25160,56121,44042,62130,59179,48382,17199,19385,63568,54553,21421,41071,39529,36356,46942,64967,6614,1.0531e+05,47723,92766,55719,58641,38527,61665,77988,81511,64769,45304,52943,1.0974e+05,29155,23299,10488,7075,0,67954,36354,31736,26269,96806,85135,50278,74554,40732,20234,88882,1.0099e+05,1.4781e+05,1.6353e+05,1.61e+05,1.4923e+05,1.5499e+05,1.403e+05,1.5324e+05,97081,1.2101e+05,1.5157e+05,1.0878e+05,89924,63719,80786,69467,61448,47002,42368,75983,50267,70351,39733,63758,45384,72575,71462,64880,83226,56290,73695,54879,69248,79576,65980,82022,43826,84407,62621,80799,67069,51863,40997,74829,60223,78357,57640,48641,77157,68156,58945
95646,84699,78854,77997,94634,87684,98811,96673,90031,74424,75332,99944,93646,76228,86226,85476,83895,89221,1.0112e+05,70424,57653,30709,39607,19569,15236,41709,10571,16821,22406,5568,33813,23603,63802,50696,55187,63312,65035,67954,0,43957,48392,52953,45509,28090,27316,11293,39315,57360,33826,51542,1.0999e+05,1.2994e+05,1.2703e+05,1.1317e+05,1.1877e+05,1.0095e+05,1.1792e+05,49091,77875,1.1456e+05,63003,41314,58641,35294,45854,1.0212e+05,94143,91399,1.1233e+05,95942,1.0811e+05,89604,1.0357e+05,93222,1.0972e+05,1.089e+05,1.0431e+05,1.1823e+05,99214,1.1056e+05,98444,1.0732e+05,1.152e+05,1.0504e+05,1.1722e+05,92305,1.1927e+05,1.0285e+05,1.1621e+05,1.0579e+05,96813,90501,1.1143e+05,1.014e+05,1.1421e+05,99953,95054,1.1326e+05,1.0655e+05,1.0068e+05
75944,61105,52658,51359,74659,65453,80023,77267,68657,45880,47290,81418,73406,48681,63330,62238,59923,67556,82775,39900,87720,18179,73220,28918,32647,3970.4,36415,55833,60004,40166,14708,25283,92766,11318,18075,29680,32148,36354,43957,0,7619.6,14780,77921,64280,21695,51766,7639.2,21252,68682,82769,1.3297e+05,1.5059e+05,1.4797e+05,1.3559e+05,1.4091e+05,1.2475e+05,1.3981e+05,75591,1.0331e+05,1.3712e+05,89336,66954,39288,55888,43206,73661,62000,57739,86830,64704,81544,54785,75609,60603,83607,82571,76579,93847,69542,84656,68417,80526,90241,77551,92624,59176,95066,74639,91419,78532,65995,56281,85728,72669,89087,70616,63367,87950,79520,71652
73659,58163,49205,47819,72328,62783,77835,75026,66117,42061,43529,79219,71032,44984,60542,59378,56900,64975,80569,35668,91201,24111,77010,34173,37627,11068,41147,60002,64067,44727,20872,30788,96128,4239,11605,24332,27055,31736,48392,7619.6,0,7999.6,81610,68249,27412,56035,14363,15091,72564,86354,1.3624e+05,1.5329e+05,1.5066e+05,1.3837e+05,1.4399e+05,1.2818e+05,1.4255e+05,80470,1.0727e+05,1.4029e+05,93696,72233,44508,61711,49534,72068,60008,55588,85335,62825,80018,52551,74032,58553,82098,81055,75009,92412,67844,83152,66684,78986,88777,75985,91183,57070,93622,73052,89969,76969,64171,54089,84229,71062,87608,68953,61432,86461,77968,70024
71041,54706,45155,43687,69663,59687,75262,72440,63173,37650,39193,76638,68306,40713,57282,56024,53348,61991,77981,30629,94704,29963,80892,39234,42507,17899,45895,64267,68238,49373,26940,36099,99504,4278.2,4105.5,18034,21021,26269,52953,14780,7999.6,0,85382,72326,33013,60402,20913,7898,76546,89996,1.3939e+05,1.5595e+05,1.5334e+05,1.4115e+05,1.4698e+05,1.315e+05,1.4532e+05,85232,1.1113e+05,1.4336e+05,97985,77369,50277,67367,55717,70770,58372,53907,84063,61256,78732,50842,72746,56891,80829,79778,73720,91173,66446,81884,65245,77694,87523,74695,89951,55395,92370,71764,88728,75679,62647,52395,82958,69741,86344,67582,59828,85191,76679,68679
1.1673e+05,1.0896e+05,1.0486e+05,1.042e+05,1.1592e+05,1.1093e+05,1.1938e+05,1.1758e+05,1.1254e+05,1.0151e+05,1.0219e+05,1.2033e+05,1.1516e+05,1.0288e+05,1.0995e+05,1.0947e+05,1.0842e+05,1.1198e+05,1.2133e+05,98572,15055,68197,7553.3,60361,57164,76151,53582,31329,25925,49686,70391,63227,22269,83516,87189,93476,94719,96806,45509,77921,81610,85382,0,20196,65820,36383,74338,88920,14162,7750.8,79221,1.0245e+05,98798,81275,89425,68934,87245,29867,44853,84526,33077,33436,87345,44594,70872,1.2686e+05,1.2044e+05,1.1808e+05,1.3527e+05,1.2193e+05,1.3171e+05,1.1649e+05,1.2802e+05,1.1966e+05,1.3307e+05,1.3238e+05,1.2861e+05,1.4035e+05,1.2453e+05,1.3377e+05,1.2392e+05,1.3107e+05,1.377e+05,1.2921e+05,1.3944e+05,1.1887e+05,1.4127e+05,1.2744e+05,1.3856e+05,1.2982e+05,1.2263e+05,1.1729e+05,1.345e+05,1.2628e+05,1.3687e+05,1.2512e+05,1.212e+05,1.3606e+05,1.3044e+05,1.257e+05
1.079e+05,98918,94145,93419,1.0701e+05,1.0125e+05,1.1077e+05,1.0883e+05,1.0315e+05,90417,91178,1.1179e+05,1.0616e+05,91932,1.001e+05,99526,98281,1.0249e+05,1.1286e+05,87119,33735,53558,13495,44640,41002,62368,36976,12507,6598.1,32672,55994,47930,40478,70305,74310,81382,82793,85135,28090,64280,68249,72326,20196,0,50887,18009,60375,76236,6875.9,26977,92263,1.1373e+05,1.1045e+05,94880,1.0192e+05,82344,1.0015e+05,33248,57898,97309,43512,31129,75697,36610,59630,1.1738e+05,1.104e+05,1.0792e+05,1.2649e+05,1.1199e+05,1.2268e+05,1.0626e+05,1.1867e+05,1.0958e+05,1.2412e+05,1.2339e+05,1.1932e+05,1.3191e+05,1.1483e+05,1.2488e+05,1.1416e+05,1.2199e+05,1.291e+05,1.1997e+05,1.3095e+05,1.0875e+05,1.3286e+05,1.1802e+05,1.3002e+05,1.2063e+05,1.1275e+05,1.0709e+05,1.2566e+05,1.1674e+05,1.282e+05,1.1547e+05,1.1121e+05,1.2733e+05,1.2131e+05,1.161e+05
84034,70968,63945,62893,82891,74674,87631,85202,77525,58411,59573,88909,81771,60707,72867,71929,69977,76544,90227,53322,76392,4466.7,60717,9031.8,13496,18677,18053,41343,46093,22677,8415.2,4600.8,81819,30323,35585,44764,46798,50278,27316,21695,27412,33013,65820,50887,0,36639,15483,38047,55760,71063,1.2351e+05,1.4284e+05,1.4016e+05,1.2731e+05,1.3188e+05,1.1497e+05,1.317e+05,63167,92628,1.2786e+05,77899,53797,39964,42074,34598,84363,74557,71176,96268,76763,91427,68905,86095,73434,93288,92350,86967,1.0283e+05,80804,94250,79852,90514,99482,87839,1.0171e+05,72303,1.0398e+05,85227,1.0059e+05,88715,77829,70047,95244,83494,98393,81719,75672,97318,89608,82613
1.0024e+05,90064,84647,83848,99275,92793,1.0329e+05,1.0123e+05,94950,80498,81351,1.0438e+05,98336,82193,91466,90781,89322,94200,1.0552e+05,76815,48974,39734,30170,29491,25381,49676,20954,6159.8,12045,16277,42565,33244,55370,58237,62532,70261,71868,74554,11293,51766,56035,60402,36383,18009,36639,0,47491,64602,24066,42668,1.0359e+05,1.2385e+05,1.2082e+05,1.0645e+05,1.1262e+05,94238,1.1131e+05,42701,70595,1.0832e+05,55826,36371,65225,34466,50815,1.0818e+05,1.0065e+05,98032,1.1793e+05,1.0235e+05,1.1389e+05,96301,1.0957e+05,99779,1.1544e+05,1.1465e+05,1.1026e+05,1.2366e+05,1.0544e+05,1.1624e+05,1.0471e+05,1.1315e+05,1.207e+05,1.1096e+05,1.2267e+05,98903,1.2466e+05,1.0887e+05,1.2168e+05,1.1168e+05,1.0317e+05,97166,1.1707e+05,1.075e+05,1.1975e+05,1.0613e+05,1.0151e+05,1.1883e+05,1.1241e+05,1.0681e+05
78376,64099,56170,54944,77135,68228,82300,79650,71326,49792,51118,83668,75928,52419,66215,65173,62994,70257,85055,44052,84359,11720,69540,23209,27177,4015.3,31211,51676,55965,35262,7980.6,19318,89512,17738,23949,34631,36899,40732,39315,7639.2,14363,20913,74338,60375,15483,47491,0,26871,64905,79295,1.2982e+05,1.4813e+05,1.4549e+05,1.3298e+05,1.3791e+05,1.2143e+05,1.3726e+05,70987,99540,1.3404e+05,85205,62012,36242,50405,37898,76208,65074,61074,89097,67628,83911,58305,78114,63756,85929,84915,79065,96007,72230,86957,71156,82916,92455,80015,94802,62418,97204,77163,93615,80967,68850,59709,88011,75244,91317,73261,66364,90198,81931,74260
67908,50568,40563,39046,66469,55922,72196,69348,59652,32755,34397,73587,65045,35989,53324,51971,49131,58400,74918,25082,97980,35230,84569,43972,47150,24083,50459,68368,72243,53866,32468,40958,1.0267e+05,11649,4091.9,11163,14441,20234,57360,21252,15091,7898,88920,76236,38047,64602,26871,0,80350,93398,1.4224e+05,1.5844e+05,1.5584e+05,1.4376e+05,1.4969e+05,1.345e+05,1.4788e+05,89404,1.1456e+05,1.4614e+05,1.0179e+05,81796,55071,72153,60671,69080,56284,51754,82484,59221,77120,48657,71100,54777,79228,78170,72090,89617,64602,80294,63348,76078,85965,73073,88405,53260,90808,70098,87180,74059,60655,50222,81376,68024,84777,65783,57765,83618,75061,66925
1.107e+05,1.0212e+05,97565,96863,1.0983e+05,1.0433e+05,1.1351e+05,1.116e+05,1.0614e+05,93968,94704,1.1451e+05,1.0902e+05,95433,1.0323e+05,1.0269e+05,1.0152e+05,1.055e+05,1.1555e+05,90800,27932,58316,7191.8,49787,46298,66824,42432,18707,13019,38257,60668,52940,34815,74579,78480,85295,86642,88882,33826,68682,72564,76546,14162,6875.9,55760,24066,64905,80350,0,21039,88067,1.1019e+05,1.0678e+05,90596,97947,77999,96070,31087,53448,93227,39512,30880,79411,38574,63054,1.2047e+05,1.1369e+05,1.1124e+05,1.2936e+05,1.1524e+05,1.2563e+05,1.0961e+05,1.2172e+05,1.1288e+05,1.2703e+05,1.2632e+05,1.2235e+05,1.3467e+05,1.1799e+05,1.2778e+05,1.1735e+05,1.2495e+05,1.3192e+05,1.2298e+05,1.3373e+05,1.1206e+05,1.3562e+05,1.2109e+05,1.3282e+05,1.2363e+05,1.1598e+05,1.1043e+05,1.2855e+05,1.1985e+05,1.3105e+05,1.1861e+05,1.1447e+05,1.3019e+05,1.2429e+05,1.1923e+05
1.1999e+05,1.1263e+05,1.0875e+05,1.0812e+05,1.1921e+05,1.1449e+05,1.2256e+05,1.2081e+05,1.1599e+05,1.0553e+05,1.0619e+05,1.2348e+05,1.1847e+05,1.0685e+05,1.1356e+05,1.1311e+05,1.1212e+05,1.1547e+05,1.2446e+05,1.027e+05,7978.7,73348,14667,65814,62764,81049,59342,37784,32547,55586,75465,68567,15547,88204,91733,97793,98991,1.0099e+05,51542,82769,86354,89996,7750.8,26977,71063,42668,79295,93398,21039,0,74689,98057,94319,76364,84972,64374,82535,31068,41129,80023,31258,36248,91615,48578,75293,1.3017e+05,1.2394e+05,1.2163e+05,1.3832e+05,1.2539e+05,1.3486e+05,1.2007e+05,1.3128e+05,1.2318e+05,1.3618e+05,1.3551e+05,1.3185e+05,1.4331e+05,1.2793e+05,1.3687e+05,1.2733e+05,1.3423e+05,1.4069e+05,1.3242e+05,1.424e+05,1.2241e+05,1.4422e+05,1.3073e+05,1.4153e+05,1.3302e+05,1.2607e+05,1.2085e+05,1.3758e+05,1.2961e+05,1.3987e+05,1.285e+05,1.2468e+05,1.3908e+05,1.3362e+05,1.2905e+05
1.5701e+05,1.5506e+05,1.5302e+05,1.5261e+05,1.569e+05,1.5578e+05,1.576e+05,1.5713e+05,1.5621e+05,1.5088e+05,1.5133e+05,1.582e+05,1.5677e+05,1.5176e+05,1.5546e+05,1.5527e+05,1.5484e+05,1.5606e+05,1.5909e+05,1.4895e+05,70126,1.2517e+05,83708,1.1978e+05,1.1767e+05,1.3138e+05,1.1534e+05,1.0003e+05,96259,1.1279e+05,1.2676e+05,1.2172e+05,65639,1.3785e+05,1.4086e+05,1.4557e+05,1.4642e+05,1.4781e+05,1.0999e+05,1.3297e+05,1.3624e+05,1.3939e+05,79221,92263,1.2351e+05,1.0359e+05,1.2982e+05,1.4224e+05,88067,74689,0,59192,56856,45082,22290,19065,47965,75227,46759,12363,60672,85189,1.3634e+05,1.0012e+05,1.2389e+05,1.6776e+05,1.6296e+05,1.6121e+05,1.7351e+05,1.6405e+05,1.7121e+05,1.5998e+05,1.6863e+05,1.624e+05,1.7211e+05,1.7166e+05,1.6905e+05,1.7646e+05,1.66e+05,1.7256e+05,1.6553e+05,1.7077e+05,1.7496e+05,1.6948e+05,1.7596e+05,1.6181e+05,1.7708e+05,1.682e+05,1.7546e+05,1.699e+05,1.6456e+05,1.606e+05,1.7303e+05,1.6732e+05,1.7447e+05,1.6645e+05,1.6351e+05,1.7399e+05,1.7034e+05,1.6688e+05
1.7225e+05,1.7025e+05,1.6836e+05,1.68e+05,1.7199e+05,1.7084e+05,1.7344e+05,1.7256e+05,1.711e+05,1.6636e+05,1.668e+05,1.7404e+05,1.7177e+05,1.6723e+05,1.7057e+05,1.7042e+05,1.7005e+05,1.7099e+05,1.7476e+05,1.6455e+05,93572,1.443e+05,1.0651e+05,1.3947e+05,1.3753e+05,1.4933e+05,1.3531e+05,1.2063e+05,1.1724e+05,1.3278e+05,1.4564e+05,1.4123e+05,89330,1.5463e+05,1.5723e+05,1.6145e+05,1.6224e+05,1.6353e+05,1.2994e+05,1.5059e+05,1.5329e+05,1.5595e+05,1.0245e+05,1.1373e+05,1.4284e+05,1.2385e+05,1.4813e+05,1.5844e+05,1.1019e+05,98057,59192,0,11934,45733,56658,62854,38737,1.006e+05,79000,58148,88970,1.0828e+05,1.5446e+05,1.2126e+05,1.4382e+05,1.8262e+05,1.7827e+05,1.7665e+05,1.8765e+05,1.7927e+05,1.8582e+05,1.7554e+05,1.8342e+05,1.7774e+05,1.8648e+05,1.8615e+05,1.8385e+05,1.9124e+05,1.8108e+05,1.8681e+05,1.8066e+05,1.8546e+05,1.8922e+05,1.8428e+05,1.9053e+05,1.772e+05,1.9197e+05,1.8301e+05,1.8985e+05,1.847e+05,1.7975e+05,1.761e+05,1.8721e+05,1.8223e+05,1.8865e+05,1.8147e+05,1.7878e+05,1.8814e+05,1.8509e+05,1.8185e+05
1.701e+05,1.6783e+05,1.6591e+05,1.6555e+05,1.6979e+05,1.6844e+05,1.7138e+05,1.7046e+05,1.6875e+05,1.6387e+05,1.6432e+05,1.7199e+05,1.6952e+05,1.6475e+05,1.6817e+05,1.6801e+05,1.6763e+05,1.6863e+05,1.7273e+05,1.6205e+05,89738,1.4164e+05,1.0295e+05,1.3677e+05,1.3479e+05,1.4671e+05,1.3252e+05,1.1751e+05,1.1403e+05,1.2992e+05,1.43e+05,1.3853e+05,85306,1.5202e+05,1.5462e+05,1.5889e+05,1.5969e+05,1.61e+05,1.2703e+05,1.4797e+05,1.5066e+05,1.5334e+05,98798,1.1045e+05,1.4016e+05,1.2082e+05,1.4549e+05,1.5584e+05,1.0678e+05,94319,56856,11934,0,39257,54577,60394,31256,97293,75584,55888,85631,1.051e+05,1.5197e+05,1.1826e+05,1.412e+05,1.8045e+05,1.7607e+05,1.7443e+05,1.8553e+05,1.7708e+05,1.8367e+05,1.733e+05,1.8126e+05,1.7553e+05,1.8434e+05,1.8401e+05,1.8169e+05,1.8928e+05,1.7889e+05,1.8468e+05,1.7847e+05,1.8331e+05,1.8719e+05,1.8212e+05,1.8855e+05,1.7498e+05,1.9002e+05,1.8084e+05,1.8784e+05,1.8254e+05,1.7756e+05,1.7387e+05,1.8508e+05,1.8006e+05,1.8659e+05,1.7929e+05,1.7658e+05,1.8603e+05,1.8293e+05,1.7967e+05
1.5982e+05,1.5666e+05,1.545e+05,1.5409e+05,1.594e+05,1.574e+05,1.614e+05,1.6028e+05,1.5795e+05,1.5233e+05,1.5278e+05,1.6209e+05,1.5903e+05,1.5323e+05,1.5705e+05,1.5686e+05,1.5643e+05,1.5775e+05,1.6291e+05,1.5039e+05,71263,1.2888e+05,86049,1.2358e+05,1.2138e+05,1.3427e+05,1.1893e+05,1.0277e+05,98923,1.1619e+05,1.3032e+05,1.2555e+05,65960,1.3977e+05,1.4249e+05,1.4697e+05,1.4781e+05,1.4923e+05,1.1317e+05,1.3559e+05,1.3837e+05,1.4115e+05,81275,94880,1.2731e+05,1.0645e+05,1.3298e+05,1.4376e+05,90596,76364,45082,45733,39257,0,46033,46763,15153,81370,59032,45447,69596,90056,1.4024e+05,1.0427e+05,1.2843e+05,1.703e+05,1.6566e+05,1.6391e+05,1.7579e+05,1.6673e+05,1.7353e+05,1.6269e+05,1.7113e+05,1.6508e+05,1.7435e+05,1.7393e+05,1.7154e+05,1.7985e+05,1.6859e+05,1.7479e+05,1.6816e+05,1.7313e+05,1.7763e+05,1.7195e+05,1.7908e+05,1.645e+05,1.8063e+05,1.7072e+05,1.7833e+05,1.7235e+05,1.6724e+05,1.633e+05,1.7527e+05,1.6987e+05,1.7696e+05,1.6901e+05,1.6621e+05,1.7635e+05,1.7274e+05,1.6944e+05
1.6372e+05,1.619e+05,1.5992e+05,1.5953e+05,1.6362e+05,1.626e+05,1.6393e+05,1.6379e+05,1.6298e+05,1.5792e+05,1.5834e+05,1.6404e+05,1.635e+05,1.5874e+05,1.6229e+05,1.621e+05,1.6169e+05,1.6286e+05,1.65e+05,1.5609e+05,80482,1.3347e+05,93768,1.2828e+05,1.2624e+05,1.394e+05,1.2398e+05,1.0926e+05,1.0568e+05,1.215e+05,1.3499e+05,1.3016e+05,76127,1.4552e+05,1.4837e+05,1.5286e+05,1.5367e+05,1.5499e+05,1.1877e+05,1.4091e+05,1.4399e+05,1.4698e+05,89425,1.0192e+05,1.3188e+05,1.1262e+05,1.3791e+05,1.4969e+05,97947,84972,22290,56658,54577,46033,0,35714,46990,86089,60590,13220,72950,95314,1.4439e+05,1.097e+05,1.3271e+05,1.7437e+05,1.6972e+05,1.6802e+05,1.7986e+05,1.708e+05,1.7766e+05,1.6686e+05,1.7519e+05,1.6916e+05,1.785e+05,1.7807e+05,1.756e+05,1.8276e+05,1.7267e+05,1.7894e+05,1.7223e+05,1.7725e+05,1.8129e+05,1.7602e+05,1.8227e+05,1.6859e+05,1.8324e+05,1.7478e+05,1.8178e+05,1.7643e+05,1.713e+05,1.6744e+05,1.7939e+05,1.7396e+05,1.808e+05,1.731e+05,1.7027e+05,1.8032e+05,1.7684e+05,1.7354e+05
1.5029e+05,1.4802e+05,1.459e+05,1.4547e+05,1.5006e+05,1.4876e+05,1.5169e+05,1.5062e+05,1.4922e+05,1.4362e+05,1.441e+05,1.5243e+05,1.4987e+05,1.4457e+05,1.4842e+05,1.4823e+05,1.4778e+05,1.4907e+05,1.5331e+05,1.4152e+05,59903,1.1666e+05,73500,1.1115e+05,1.0896e+05,1.2307e+05,1.0654e+05,90496,86516,1.0389e+05,1.1827e+05,1.1315e+05,55577,1.2987e+05,1.3306e+05,1.3797e+05,1.3886e+05,1.403e+05,1.0095e+05,1.2475e+05,1.2818e+05,1.315e+05,68934,82344,1.1497e+05,94238,1.2143e+05,1.345e+05,77999,64374,19065,62854,60394,46763,35714,0,50691,64236,32761,28084,48260,74828,1.2785e+05,90061,1.146e+05,1.6095e+05,1.5599e+05,1.5418e+05,1.6696e+05,1.571e+05,1.6458e+05,1.529e+05,1.6186e+05,1.5541e+05,1.6552e+05,1.6505e+05,1.6231e+05,1.7026e+05,1.5911e+05,1.6599e+05,1.5863e+05,1.6412e+05,1.6845e+05,1.6276e+05,1.6957e+05,1.548e+05,1.7103e+05,1.6141e+05,1.6898e+05,1.6321e+05,1.5763e+05,1.5355e+05,1.6647e+05,1.6049e+05,1.6795e+05,1.5957e+05,1.5656e+05,1.6745e+05,1.6367e+05,1.6003e+05
1.6331e+05,1.6045e+05,1.5839e+05,1.5799e+05,1.6293e+05,1.6113e+05,1.648e+05,1.6374e+05,1.616e+05,1.5627e+05,1.5672e+05,1.6545e+05,1.6258e+05,1.5715e+05,1.6082e+05,1.6064e+05,1.6024e+05,1.6144e+05,1.6622e+05,1.5437e+05,77592,1.3324e+05,91756,1.2813e+05,1.2599e+05,1.3852e+05,1.2359e+05,1.0775e+05,1.0404e+05,1.209e+05,1.3466e+05,1.3001e+05,72552,1.4395e+05,1.4664e+05,1.5103e+05,1.5186e+05,1.5324e+05,1.1792e+05,1.3981e+05,1.4255e+05,1.4532e+05,87245,1.0015e+05,1.317e+05,1.1131e+05,1.3726e+05,1.4788e+05,96070,82535,47965,38737,31256,15153,46990,50691,0,86684,64260,47552,74965,95072,1.442e+05,1.0898e+05,1.3282e+05,1.7375e+05,1.6921e+05,1.675e+05,1.7907e+05,1.7026e+05,1.7698e+05,1.663e+05,1.7458e+05,1.6865e+05,1.7774e+05,1.7735e+05,1.75e+05,1.8306e+05,1.7208e+05,1.7815e+05,1.7166e+05,1.766e+05,1.8088e+05,1.7541e+05,1.823e+05,1.6808e+05,1.8383e+05,1.7416e+05,1.8157e+05,1.7581e+05,1.7075e+05,1.669e+05,1.7859e+05,1.7334e+05,1.8022e+05,1.7251e+05,1.6975e+05,1.7961e+05,1.7621e+05,1.7292e+05
1.158e+05,1.0872e+05,1.0525e+05,1.0461e+05,1.1502e+05,1.104e+05,1.1846e+05,1.1664e+05,1.1183e+05,1.0182e+05,1.0253e+05,1.1943e+05,1.1428e+05,1.0323e+05,1.0957e+05,1.0915e+05,1.0828e+05,1.1132e+05,1.2042e+05,98778,33376,64988,29876,59254,57090,73244,54677,39353,36092,51987,66843,61277,36632,82910,87422,94019,95170,97081,49091,75591,80470,85232,29867,33248,63167,42701,70987,89404,31087,31068,75227,1.006e+05,97293,81370,86089,64236,86684,0,37359,80923,19325,12704,74330,29503,57088,1.2148e+05,1.1498e+05,1.1261e+05,1.2977e+05,1.1643e+05,1.2624e+05,1.1086e+05,1.2265e+05,1.1421e+05,1.2757e+05,1.269e+05,1.2323e+05,1.3504e+05,1.1906e+05,1.2827e+05,1.1843e+05,1.256e+05,1.3226e+05,1.238e+05,1.3408e+05,1.1342e+05,1.3602e+05,1.2207e+05,1.3316e+05,1.2439e+05,1.1712e+05,1.1175e+05,1.29e+05,1.2088e+05,1.314e+05,1.1967e+05,1.1572e+05,1.3057e+05,1.2499e+05,1.2027e+05
1.3449e+05,1.3011e+05,1.2762e+05,1.2712e+05,1.339e+05,1.3108e+05,1.367e+05,1.3515e+05,1.3184e+05,1.2489e+05,1.2546e+05,1.3759e+05,1.3337e+05,1.2603e+05,1.3063e+05,1.3038e+05,1.2983e+05,1.3156e+05,1.3851e+05,1.224e+05,38143,94362,49033,88745,86493,1.0139e+05,83933,66536,62281,81060,96042,90777,36207,1.0925e+05,1.1292e+05,1.1842e+05,1.1939e+05,1.2101e+05,77875,1.0331e+05,1.0727e+05,1.1113e+05,44853,57898,92628,70595,99540,1.1456e+05,53448,41129,46759,79000,75584,59032,60590,32761,64260,37359,0,54063,19588,48453,1.0504e+05,64256,89959,1.4356e+05,1.3808e+05,1.3605e+05,1.5033e+05,1.393e+05,1.4761e+05,1.3457e+05,1.4458e+05,1.3743e+05,1.4866e+05,1.4813e+05,1.4508e+05,1.5468e+05,1.415e+05,1.4919e+05,1.4097e+05,1.471e+05,1.523e+05,1.4558e+05,1.5384e+05,1.3675e+05,1.5556e+05,1.4407e+05,1.5305e+05,1.4608e+05,1.3987e+05,1.3532e+05,1.4975e+05,1.4304e+05,1.5161e+05,1.4201e+05,1.387e+05,1.5095e+05,1.4659e+05,1.4253e+05
