1.9443e+05,1.7115e+05,1.6582e+05,1.5982e+05,1.5846e+05,1.5613e+05,1.5677e+05,1.624e+05,1.595e+05,1.5796e+05,1.5634e+05,1.342e+05,1.1299e+05,1.0872e+05,89170,63768,51401,34931,8138.7,0,16607,58791,93143,90742,71470,91949,1.0083e+05,1.427e+05,1.4281e+05,1.4171e+05,1.2828e+05
1.9368e+05,1.7193e+05,1.6721e+05,1.6201e+05,1.6088e+05,1.593e+05,1.6039e+05,1.6644e+05,1.6349e+05,1.6187e+05,1.6015e+05,1.3732e+05,1.163e+05,1.1228e+05,94315,71486,60460,46127,23415,16607,0,46934,84309,81873,64690,94762,1.0427e+05,1.4747e+05,1.4812e+05,1.4738e+05,1.3186e+05
1.9433e+05,1.7929e+05,1.7629e+05,1.7323e+05,1.7271e+05,1.7293e+05,1.7548e+05,1.827e+05,1.795e+05,1.7777e+05,1.759e+05,1.5157e+05,1.3189e+05,1.2851e+05,1.1404e+05,96614,89117,79632,63747,58791,46934,0,52474,49082,54179,1.052e+05,1.152e+05,1.6021e+05,1.6137e+05,1.6169e+05,1.4749e+05
2.0071e+05,1.9046e+05,1.8866e+05,1.8762e+05,1.8772e+05,1.893e+05,1.9231e+05,1.9887e+05,1.9557e+05,1.9381e+05,1.919e+05,1.6688e+05,1.4871e+05,1.4571e+05,1.3347e+05,1.1977e+05,1.1462e+05,1.0808e+05,96837,93143,84309,52474,0,23980,70938,1.1754e+05,1.2673e+05,1.7073e+05,1.7266e+05,1.7388e+05,1.6561e+05
1.9882e+05,1.8839e+05,1.8683e+05,1.8647e+05,1.8686e+05,1.8905e+05,1.9215e+05,1.979e+05,1.9425e+05,1.9236e+05,1.9029e+05,1.6293e+05,1.4396e+05,1.4086e+05,1.2814e+05,1.1488e+05,1.105e+05,1.0492e+05,94382,90742,81873,49082,23980,0,56889,1.063e+05,1.1586e+05,1.6325e+05,1.6612e+05,1.6819e+05,1.6453e+05
1.9657e+05,1.8085e+05,1.789e+05,1.7827e+05,1.786e+05,1.8059e+05,1.8329e+05,1.8744e+05,1.8285e+05,1.8056e+05,1.7803e+05,1.4469e+05,1.2272e+05,1.1912e+05,1.0374e+05,89289,86584,82816,74358,71470,64690,54179,70938,56889,0,65842,77583,1.3622e+05,1.4174e+05,1.4577e+05,1.539e+05
2.1289e+05,1.9402e+05,1.9063e+05,1.8796e+05,1.8756e+05,1.8786e+05,1.8967e+05,1.9114e+05,1.853e+05,1.8254e+05,1.7954e+05,1.4133e+05,1.1631e+05,1.1243e+05,95298,81329,83451,86414,90672,91949,94762,1.052e+05,1.1754e+05,1.063e+05,65842,0,17007,96566,1.0687e+05,1.1493e+05,1.6202e+05
2.183e+05,1.9968e+05,1.9621e+05,1.9338e+05,1.9282e+05,1.926e+05,1.9406e+05,1.9499e+05,1.8915e+05,1.8638e+05,1.8339e+05,1.4444e+05,1.1878e+05,1.1486e+05,97551,84013,87208,92192,99109,1.0083e+05,1.0427e+05,1.152e+05,1.2673e+05,1.1586e+05,77583,17007,0,87417,99452,1.0832e+05,1.6675e+05
2.4412e+05,2.2032e+05,2.1405e+05,2.064e+05,2.0431e+05,1.9961e+05,1.9653e+05,1.9082e+05,1.8409e+05,1.8124e+05,1.7823e+05,1.4333e+05,1.1967e+05,1.1614e+05,1.0367e+05,1.112e+05,1.1956e+05,1.2932e+05,1.4023e+05,1.427e+05,1.4747e+05,1.6021e+05,1.7073e+05,1.6325e+05,1.3622e+05,96566,87417,0,43362,59241,1.742e+05
2.4116e+05,2.1423e+05,2.065e+05,1.9608e+05,1.9304e+05,1.8539e+05,1.8027e+05,1.7298e+05,1.6573e+05,1.6274e+05,1.5967e+05,1.2803e+05,1.0795e+05,1.0465e+05,93071,1.074e+05,1.1757e+05,1.2774e+05,1.4004e+05,1.4281e+05,1.4812e+05,1.6137e+05,1.7266e+05,1.6612e+05,1.4174e+05,1.0687e+05,99452,43362,0,22858,1.5265e+05
2.4032e+05,2.1183e+05,2.0358e+05,1.9221e+05,1.8871e+05,1.7979e+05,1.7361e+05,1.6534e+05,1.5802e+05,1.5502e+05,1.5203e+05,1.2364e+05,1.0496e+05,1.0168e+05,90290,1.0616e+05,1.1601e+05,1.2596e+05,1.3876e+05,1.4171e+05,1.4738e+05,1.6169e+05,1.7388e+05,1.6819e+05,1.4577e+05,1.1493e+05,1.0832e+05,59241,22858,0,1.43e+05
1.8766e+05,1.4729e+05,1.349e+05,1.1818e+05,1.1335e+05,1.019e+05,95002,95842,95889,95600,95407,96126,99204,99801,1.0608e+05,1.2338e+05,1.2329e+05,1.2298e+05,1.2676e+05,1.2828e+05,1.3186e+05,1.4749e+05,1.6561e+05,1.6453e+05,1.539e+05,1.6202e+05,1.6675e+05,1.742e+05,1.5265e+05,1.43e+05,0
